=================================================================
Layer (type:depth-idx)                   Param #
=================================================================
VAE                                      --
├─Encoder: 1-1                           --
│    └─Linear: 2-1                       38,465
├─Decoder: 1-2                           --
│    └─Linear: 2-2                       39,200
=================================================================
Total params: 77,665
Trainable params: 77,665
Non-trainable params: 0
=================================================================
=================================================================
Layer (type:depth-idx)                   Param #
=================================================================
VAE                                      --
├─Encoder: 1-1                           --
│    └─Linear: 2-1                       38,465
├─Decoder: 1-2                           --
│    └─Linear: 2-2                       39,200
=================================================================
Total params: 77,665
Trainable params: 77,665
Non-trainable params: 0
=================================================================
=================================================================
Layer (type:depth-idx)                   Param #
=================================================================
VAE                                      --
├─Encoder: 1-1                           --
│    └─Linear: 2-1                       38,465
├─Decoder: 1-2                           --
│    └─Linear: 2-2                       39,200
=================================================================
Total params: 77,665
Trainable params: 77,665
Non-trainable params: 0
=================================================================
Training model 1/3...
[Epoch   1 (52.78s)]	ELBO: 1156.571 (1338.642)	Log prob: 1247.370 (1382.474)	KLD: 90.799 (43.832)	Grad: 0.129
[Epoch  39 (48.70s)]	ELBO: 1474.244 (1474.959)	Log prob: 1483.663 (1484.271)	KLD: 9.420 (9.312)	Grad: 0.227
[Epoch  40 (47.81s)]	ELBO: 1475.009 (1474.859)	Log prob: 1484.411 (1484.652)	KLD: 9.402 (9.793)	Grad: 0.208
[Epoch  41 (49.43s)]	ELBO: 1475.465 (1471.640)	Log prob: 1484.867 (1481.004)	KLD: 9.403 (9.364)	Grad: 0.218
[Epoch  42 (49.73s)]	ELBO: 1475.952 (1476.300)	Log prob: 1485.386 (1485.968)	KLD: 9.434 (9.668)	Grad: 0.243
[Epoch  43 (50.50s)]	ELBO: 1476.464 (1477.179)	Log prob: 1485.852 (1486.428)	KLD: 9.387 (9.249)	Grad: 0.232
[Epoch  44 (50.08s)]	ELBO: 1477.054 (1477.630)	Log prob: 1486.435 (1487.210)	KLD: 9.381 (9.579)	Grad: 0.229
[Epoch  45 (51.52s)]	ELBO: 1477.649 (1477.859)	Log prob: 1487.026 (1487.243)	KLD: 9.377 (9.384)	Grad: 0.217
[Epoch  46 (46.66s)]	ELBO: 1478.024 (1476.911)	Log prob: 1487.375 (1486.325)	KLD: 9.351 (9.413)	Grad: 0.221
[Epoch  47 (48.99s)]	ELBO: 1478.326 (1478.695)	Log prob: 1487.668 (1488.471)	KLD: 9.342 (9.776)	Grad: 0.239
[Epoch  48 (50.02s)]	ELBO: 1478.786 (1479.149)	Log prob: 1488.151 (1488.462)	KLD: 9.365 (9.314)	Grad: 0.230
[Epoch  49 (49.28s)]	ELBO: 1479.358 (1476.428)	Log prob: 1488.693 (1485.892)	KLD: 9.335 (9.465)	Grad: 0.228
[Epoch  50 (48.52s)]	ELBO: 1479.784 (1480.450)	Log prob: 1489.112 (1489.553)	KLD: 9.329 (9.103)	Grad: 0.216
[Epoch  51 (49.60s)]	ELBO: 1480.174 (1477.298)	Log prob: 1489.487 (1487.003)	KLD: 9.313 (9.705)	Grad: 0.229
[Epoch  52 (48.68s)]	ELBO: 1480.614 (1481.099)	Log prob: 1489.904 (1490.584)	KLD: 9.290 (9.485)	Grad: 0.223
[Epoch  53 (48.20s)]	ELBO: 1481.020 (1480.799)	Log prob: 1490.348 (1490.247)	KLD: 9.328 (9.448)	Grad: 0.214
[Epoch  54 (49.13s)]	ELBO: 1481.368 (1478.858)	Log prob: 1490.720 (1488.217)	KLD: 9.352 (9.359)	Grad: 0.232
[Epoch  55 (49.26s)]	ELBO: 1481.733 (1481.586)	Log prob: 1491.066 (1490.717)	KLD: 9.333 (9.131)	Grad: 0.231
[Epoch  56 (49.44s)]	ELBO: 1482.153 (1482.025)	Log prob: 1491.496 (1491.491)	KLD: 9.342 (9.467)	Grad: 0.226
[Epoch  57 (49.90s)]	ELBO: 1482.596 (1482.650)	Log prob: 1491.886 (1491.929)	KLD: 9.290 (9.278)	Grad: 0.215
[Epoch  58 (49.28s)]	ELBO: 1482.826 (1482.421)	Log prob: 1492.112 (1491.845)	KLD: 9.286 (9.424)	Grad: 0.212
[Epoch  59 (48.84s)]	ELBO: 1482.994 (1482.284)	Log prob: 1492.279 (1491.476)	KLD: 9.285 (9.192)	Grad: 0.244
[Epoch  60 (48.48s)]	ELBO: 1483.520 (1482.912)	Log prob: 1492.843 (1492.246)	KLD: 9.323 (9.335)	Grad: 0.229
[Epoch  61 (47.55s)]	ELBO: 1483.904 (1482.325)	Log prob: 1493.234 (1491.384)	KLD: 9.330 (9.059)	Grad: 0.222
[Epoch  62 (49.26s)]	ELBO: 1484.354 (1484.047)	Log prob: 1493.687 (1493.596)	KLD: 9.333 (9.549)	Grad: 0.212
[Epoch  63 (48.64s)]	ELBO: 1484.513 (1482.382)	Log prob: 1493.874 (1492.073)	KLD: 9.361 (9.691)	Grad: 0.227
[Epoch  64 (50.72s)]	ELBO: 1484.728 (1485.101)	Log prob: 1494.081 (1494.252)	KLD: 9.353 (9.151)	Grad: 0.232
[Epoch  65 (47.64s)]	ELBO: 1485.255 (1485.322)	Log prob: 1494.599 (1494.767)	KLD: 9.343 (9.445)	Grad: 0.215
[Epoch  66 (48.77s)]	ELBO: 1485.374 (1485.690)	Log prob: 1494.748 (1495.018)	KLD: 9.374 (9.328)	Grad: 0.232
[Epoch  67 (48.83s)]	ELBO: 1485.717 (1484.249)	Log prob: 1495.120 (1493.986)	KLD: 9.403 (9.738)	Grad: 0.220
[Epoch  68 (50.02s)]	ELBO: 1485.802 (1486.104)	Log prob: 1495.192 (1495.452)	KLD: 9.389 (9.349)	Grad: 0.233
[Epoch  69 (48.58s)]	ELBO: 1486.450 (1484.575)	Log prob: 1495.807 (1493.556)	KLD: 9.357 (8.981)	Grad: 0.208
[Epoch  70 (50.06s)]	ELBO: 1486.672 (1485.935)	Log prob: 1496.045 (1495.346)	KLD: 9.373 (9.411)	Grad: 0.227
[Epoch  71 (48.63s)]	ELBO: 1486.672 (1487.004)	Log prob: 1496.077 (1496.362)	KLD: 9.405 (9.359)	Grad: 0.235
[Epoch  72 (49.04s)]	ELBO: 1487.108 (1484.834)	Log prob: 1496.498 (1494.485)	KLD: 9.390 (9.651)	Grad: 0.227
[Epoch  73 (48.66s)]	ELBO: 1487.374 (1486.290)	Log prob: 1496.791 (1495.711)	KLD: 9.417 (9.422)	Grad: 0.216
[Epoch  74 (49.79s)]	ELBO: 1487.460 (1487.108)	Log prob: 1496.868 (1496.787)	KLD: 9.408 (9.679)	Grad: 0.234
[Epoch  75 (49.40s)]	ELBO: 1487.623 (1487.713)	Log prob: 1497.076 (1497.119)	KLD: 9.453 (9.406)	Grad: 0.235
[Epoch  76 (48.52s)]	ELBO: 1487.954 (1487.310)	Log prob: 1497.419 (1497.051)	KLD: 9.465 (9.742)	Grad: 0.234
[Epoch  77 (48.80s)]	ELBO: 1488.244 (1485.048)	Log prob: 1497.717 (1494.348)	KLD: 9.472 (9.301)	Grad: 0.224
[Epoch  78 (48.48s)]	ELBO: 1488.198 (1488.157)	Log prob: 1497.676 (1497.553)	KLD: 9.478 (9.397)	Grad: 0.254
[Epoch  79 (48.73s)]	ELBO: 1488.806 (1483.692)	Log prob: 1498.273 (1492.890)	KLD: 9.467 (9.198)	Grad: 0.217
[Epoch  80 (49.67s)]	ELBO: 1488.920 (1488.199)	Log prob: 1498.399 (1497.364)	KLD: 9.479 (9.165)	Grad: 0.228
[Epoch  81 (49.30s)]	ELBO: 1489.098 (1488.720)	Log prob: 1498.575 (1498.267)	KLD: 9.477 (9.546)	Grad: 0.230
[Epoch  82 (48.38s)]	ELBO: 1489.321 (1488.358)	Log prob: 1498.816 (1497.783)	KLD: 9.495 (9.426)	Grad: 0.238
[Epoch  83 (48.93s)]	ELBO: 1489.561 (1488.300)	Log prob: 1499.041 (1497.895)	KLD: 9.480 (9.595)	Grad: 0.225
[Epoch  84 (46.76s)]	ELBO: 1489.838 (1487.044)	Log prob: 1499.323 (1496.394)	KLD: 9.485 (9.350)	Grad: 0.226
[Epoch  85 (47.29s)]	ELBO: 1489.906 (1489.586)	Log prob: 1499.416 (1498.950)	KLD: 9.510 (9.364)	Grad: 0.237
[Epoch  86 (46.78s)]	ELBO: 1489.850 (1489.481)	Log prob: 1499.376 (1498.909)	KLD: 9.526 (9.427)	Grad: 0.238
[Epoch  87 (47.60s)]	ELBO: 1490.491 (1490.214)	Log prob: 1500.002 (1499.695)	KLD: 9.511 (9.481)	Grad: 0.225
[Epoch  88 (46.77s)]	ELBO: 1490.804 (1489.083)	Log prob: 1500.343 (1498.485)	KLD: 9.538 (9.403)	Grad: 0.215
[Epoch  89 (47.35s)]	ELBO: 1490.513 (1487.771)	Log prob: 1500.050 (1497.668)	KLD: 9.537 (9.896)	Grad: 0.242
[Epoch  90 (47.07s)]	ELBO: 1490.889 (1488.929)	Log prob: 1500.432 (1498.847)	KLD: 9.543 (9.918)	Grad: 0.230
[Epoch  91 (46.78s)]	ELBO: 1491.152 (1489.814)	Log prob: 1500.683 (1499.654)	KLD: 9.531 (9.840)	Grad: 0.235
[Epoch  92 (47.75s)]	ELBO: 1491.273 (1490.787)	Log prob: 1500.797 (1500.197)	KLD: 9.523 (9.410)	Grad: 0.230
[Epoch  93 (48.30s)]	ELBO: 1491.277 (1489.813)	Log prob: 1500.836 (1499.199)	KLD: 9.559 (9.386)	Grad: 0.249
[Epoch  94 (47.61s)]	ELBO: 1491.709 (1490.519)	Log prob: 1501.257 (1499.907)	KLD: 9.547 (9.388)	Grad: 0.225
[Epoch  95 (46.54s)]	ELBO: 1491.591 (1491.490)	Log prob: 1501.161 (1500.865)	KLD: 9.570 (9.376)	Grad: 0.261
[Epoch  96 (46.83s)]	ELBO: 1492.083 (1491.146)	Log prob: 1501.638 (1500.645)	KLD: 9.556 (9.499)	Grad: 0.229
[Epoch  97 (48.00s)]	ELBO: 1492.170 (1491.705)	Log prob: 1501.763 (1501.207)	KLD: 9.593 (9.502)	Grad: 0.229
[Epoch  98 (47.28s)]	ELBO: 1492.477 (1491.696)	Log prob: 1502.056 (1501.429)	KLD: 9.578 (9.733)	Grad: 0.219
[Epoch  99 (45.51s)]	ELBO: 1492.517 (1490.690)	Log prob: 1502.071 (1500.567)	KLD: 9.555 (9.878)	Grad: 0.241
[Epoch 100 (46.26s)]	ELBO: 1492.975 (1491.420)	Log prob: 1502.545 (1500.890)	KLD: 9.570 (9.469)	Grad: 0.227
[Epoch 101 (47.54s)]	ELBO: 1492.822 (1489.671)	Log prob: 1502.390 (1499.078)	KLD: 9.568 (9.407)	Grad: 0.250
[Epoch 102 (48.29s)]	ELBO: 1493.237 (1492.525)	Log prob: 1502.827 (1502.011)	KLD: 9.589 (9.486)	Grad: 0.220
[Epoch 103 (48.50s)]	ELBO: 1493.162 (1491.072)	Log prob: 1502.761 (1500.930)	KLD: 9.599 (9.858)	Grad: 0.244
[Epoch 104 (48.20s)]	ELBO: 1493.395 (1492.457)	Log prob: 1502.981 (1501.935)	KLD: 9.586 (9.477)	Grad: 0.236
[Epoch 105 (44.23s)]	ELBO: 1493.658 (1491.872)	Log prob: 1503.234 (1501.740)	KLD: 9.576 (9.868)	Grad: 0.241
[Epoch 106 (41.19s)]	ELBO: 1493.378 (1492.942)	Log prob: 1503.002 (1502.356)	KLD: 9.625 (9.414)	Grad: 0.273
[Epoch 107 (40.50s)]	ELBO: 1494.078 (1491.634)	Log prob: 1503.684 (1500.709)	KLD: 9.607 (9.075)	Grad: 0.234
[Epoch 108 (40.02s)]	ELBO: 1494.156 (1493.131)	Log prob: 1503.758 (1502.844)	KLD: 9.602 (9.714)	Grad: 0.242
[Epoch 109 (41.39s)]	ELBO: 1494.135 (1493.231)	Log prob: 1503.753 (1502.718)	KLD: 9.618 (9.487)	Grad: 0.250
[Epoch 110 (41.37s)]	ELBO: 1494.486 (1493.497)	Log prob: 1504.094 (1503.087)	KLD: 9.608 (9.590)	Grad: 0.241
[Epoch 111 (40.86s)]	ELBO: 1494.692 (1493.593)	Log prob: 1504.336 (1503.442)	KLD: 9.643 (9.849)	Grad: 0.223
[Epoch 112 (40.24s)]	ELBO: 1494.745 (1493.976)	Log prob: 1504.371 (1503.713)	KLD: 9.626 (9.737)	Grad: 0.244
[Epoch 113 (42.25s)]	ELBO: 1494.480 (1492.617)	Log prob: 1504.129 (1502.064)	KLD: 9.648 (9.446)	Grad: 0.270
[Epoch 114 (39.97s)]	ELBO: 1494.668 (1493.292)	Log prob: 1504.310 (1502.833)	KLD: 9.642 (9.541)	Grad: 0.260
[Epoch 115 (39.87s)]	ELBO: 1495.143 (1493.305)	Log prob: 1504.787 (1502.819)	KLD: 9.644 (9.514)	Grad: 0.254
[Epoch 116 (39.39s)]	ELBO: 1495.100 (1494.833)	Log prob: 1504.756 (1504.363)	KLD: 9.656 (9.531)	Grad: 0.254
[Epoch 117 (39.02s)]	ELBO: 1495.643 (1495.101)	Log prob: 1505.291 (1504.580)	KLD: 9.648 (9.479)	Grad: 0.230
[Epoch 118 (38.17s)]	ELBO: 1495.513 (1493.987)	Log prob: 1505.170 (1503.432)	KLD: 9.657 (9.445)	Grad: 0.246
[Epoch 119 (40.62s)]	ELBO: 1495.515 (1494.902)	Log prob: 1505.220 (1504.435)	KLD: 9.705 (9.533)	Grad: 0.258
[Epoch 120 (38.32s)]	ELBO: 1495.990 (1495.424)	Log prob: 1505.655 (1504.838)	KLD: 9.665 (9.414)	Grad: 0.229
[Epoch 121 (37.00s)]	ELBO: 1495.743 (1494.829)	Log prob: 1505.451 (1504.207)	KLD: 9.708 (9.378)	Grad: 0.256
[Epoch 122 (37.89s)]	ELBO: 1496.074 (1494.944)	Log prob: 1505.776 (1504.787)	KLD: 9.702 (9.843)	Grad: 0.256
[Epoch 123 (36.43s)]	ELBO: 1496.106 (1494.939)	Log prob: 1505.819 (1504.269)	KLD: 9.713 (9.330)	Grad: 0.253
[Epoch 124 (34.66s)]	ELBO: 1496.298 (1495.076)	Log prob: 1505.996 (1504.737)	KLD: 9.697 (9.661)	Grad: 0.255
[Epoch 125 (33.77s)]	ELBO: 1496.515 (1495.405)	Log prob: 1506.224 (1505.047)	KLD: 9.710 (9.642)	Grad: 0.255
[Epoch 126 (35.01s)]	ELBO: 1496.642 (1494.175)	Log prob: 1506.329 (1503.916)	KLD: 9.687 (9.742)	Grad: 0.235
[Epoch 127 (34.94s)]	ELBO: 1496.733 (1493.677)	Log prob: 1506.460 (1503.064)	KLD: 9.727 (9.387)	Grad: 0.260
[Epoch 128 (35.39s)]	ELBO: 1496.713 (1496.103)	Log prob: 1506.446 (1505.757)	KLD: 9.733 (9.655)	Grad: 0.273
[Epoch 129 (34.73s)]	ELBO: 1496.886 (1495.874)	Log prob: 1506.574 (1505.971)	KLD: 9.688 (10.098)	Grad: 0.256
[Epoch 130 (35.37s)]	ELBO: 1497.022 (1496.963)	Log prob: 1506.734 (1506.558)	KLD: 9.712 (9.595)	Grad: 0.262
[Epoch 131 (36.42s)]	ELBO: 1497.430 (1496.645)	Log prob: 1507.140 (1505.989)	KLD: 9.710 (9.344)	Grad: 0.246
[Epoch 132 (35.31s)]	ELBO: 1497.268 (1496.016)	Log prob: 1507.008 (1505.798)	KLD: 9.740 (9.782)	Grad: 0.261
[Epoch 133 (34.95s)]	ELBO: 1497.435 (1495.192)	Log prob: 1507.191 (1505.324)	KLD: 9.756 (10.132)	Grad: 0.252
[Epoch 134 (34.20s)]	ELBO: 1497.593 (1495.641)	Log prob: 1507.356 (1505.415)	KLD: 9.763 (9.774)	Grad: 0.266
[Epoch 135 (35.49s)]	ELBO: 1497.633 (1495.306)	Log prob: 1507.426 (1504.994)	KLD: 9.793 (9.689)	Grad: 0.273
[Epoch 136 (35.70s)]	ELBO: 1497.990 (1493.766)	Log prob: 1507.733 (1503.296)	KLD: 9.744 (9.530)	Grad: 0.247
[Epoch 137 (35.66s)]	ELBO: 1497.866 (1495.727)	Log prob: 1507.635 (1505.653)	KLD: 9.768 (9.926)	Grad: 0.254
[Epoch 138 (35.94s)]	ELBO: 1498.172 (1493.606)	Log prob: 1507.957 (1503.107)	KLD: 9.786 (9.501)	Grad: 0.245
[Epoch 139 (34.95s)]	ELBO: 1498.235 (1496.291)	Log prob: 1508.032 (1505.614)	KLD: 9.798 (9.323)	Grad: 0.257
[Epoch 140 (32.92s)]	ELBO: 1498.416 (1496.421)	Log prob: 1508.165 (1506.393)	KLD: 9.749 (9.972)	Grad: 0.247
[Epoch 141 (32.42s)]	ELBO: 1498.132 (1496.732)	Log prob: 1507.879 (1506.703)	KLD: 9.748 (9.971)	Grad: 0.272
[Epoch 142 (31.77s)]	ELBO: 1498.693 (1497.799)	Log prob: 1508.449 (1507.739)	KLD: 9.755 (9.940)	Grad: 0.257
[Epoch 143 (32.75s)]	ELBO: 1498.783 (1498.055)	Log prob: 1508.570 (1507.795)	KLD: 9.787 (9.740)	Grad: 0.247
[Epoch 144 (31.33s)]	ELBO: 1498.572 (1497.921)	Log prob: 1508.348 (1507.687)	KLD: 9.776 (9.766)	Grad: 0.280
[Epoch 145 (31.77s)]	ELBO: 1498.751 (1496.710)	Log prob: 1508.554 (1505.965)	KLD: 9.803 (9.255)	Grad: 0.276
[Epoch 146 (32.10s)]	ELBO: 1498.555 (1497.527)	Log prob: 1508.378 (1507.718)	KLD: 9.823 (10.192)	Grad: 0.293
[Epoch 147 (32.03s)]	ELBO: 1499.116 (1498.231)	Log prob: 1508.907 (1507.715)	KLD: 9.791 (9.485)	Grad: 0.258
[Epoch 148 (32.27s)]	ELBO: 1499.215 (1496.720)	Log prob: 1509.021 (1506.713)	KLD: 9.806 (9.993)	Grad: 0.260
[Epoch 149 (32.29s)]	ELBO: 1499.578 (1497.913)	Log prob: 1509.384 (1507.860)	KLD: 9.806 (9.947)	Grad: 0.255
[Epoch 150 (30.13s)]	ELBO: 1499.223 (1497.729)	Log prob: 1509.047 (1507.211)	KLD: 9.824 (9.483)	Grad: 0.293
[Epoch 151 (28.86s)]	ELBO: 1499.421 (1499.184)	Log prob: 1509.227 (1509.004)	KLD: 9.807 (9.820)	Grad: 0.275
[Epoch 152 (29.07s)]	ELBO: 1499.624 (1498.268)	Log prob: 1509.438 (1508.152)	KLD: 9.814 (9.884)	Grad: 0.283
[Epoch 153 (30.29s)]	ELBO: 1499.694 (1497.522)	Log prob: 1509.522 (1507.489)	KLD: 9.828 (9.967)	Grad: 0.282
[Epoch 154 (30.28s)]	ELBO: 1500.038 (1497.897)	Log prob: 1509.873 (1508.165)	KLD: 9.835 (10.268)	Grad: 0.243
[Epoch 155 (30.63s)]	ELBO: 1499.788 (1498.762)	Log prob: 1509.611 (1508.145)	KLD: 9.824 (9.384)	Grad: 0.271
[Epoch 156 (30.05s)]	ELBO: 1500.003 (1496.872)	Log prob: 1509.837 (1506.798)	KLD: 9.834 (9.926)	Grad: 0.270
[Epoch 157 (29.62s)]	ELBO: 1500.094 (1499.112)	Log prob: 1509.913 (1509.145)	KLD: 9.819 (10.033)	Grad: 0.274
[Epoch 158 (29.11s)]	ELBO: 1500.398 (1499.542)	Log prob: 1510.220 (1509.244)	KLD: 9.822 (9.702)	Grad: 0.262
[Epoch 159 (29.88s)]	ELBO: 1500.188 (1498.746)	Log prob: 1510.015 (1508.481)	KLD: 9.827 (9.735)	Grad: 0.270
[Epoch 160 (29.89s)]	ELBO: 1500.240 (1497.592)	Log prob: 1510.081 (1507.669)	KLD: 9.841 (10.077)	Grad: 0.277
[Epoch 161 (28.85s)]	ELBO: 1500.782 (1498.330)	Log prob: 1510.608 (1507.889)	KLD: 9.826 (9.559)	Grad: 0.253
[Epoch 162 (29.74s)]	ELBO: 1500.602 (1498.992)	Log prob: 1510.420 (1508.804)	KLD: 9.818 (9.811)	Grad: 0.275
[Epoch 163 (28.76s)]	ELBO: 1500.697 (1499.969)	Log prob: 1510.524 (1510.016)	KLD: 9.827 (10.047)	Grad: 0.277
[Epoch 164 (28.37s)]	ELBO: 1500.835 (1498.860)	Log prob: 1510.696 (1508.673)	KLD: 9.861 (9.812)	Grad: 0.267
[Epoch 165 (28.68s)]	ELBO: 1501.043 (1499.338)	Log prob: 1510.898 (1509.232)	KLD: 9.855 (9.895)	Grad: 0.273
[Epoch 166 (30.21s)]	ELBO: 1500.993 (1499.211)	Log prob: 1510.886 (1508.793)	KLD: 9.894 (9.582)	Grad: 0.267
[Epoch 167 (30.64s)]	ELBO: 1501.168 (1499.193)	Log prob: 1511.043 (1509.004)	KLD: 9.875 (9.812)	Grad: 0.274
[Epoch 168 (29.18s)]	ELBO: 1500.994 (1500.352)	Log prob: 1510.886 (1510.114)	KLD: 9.893 (9.762)	Grad: 0.302
[Epoch 169 (29.13s)]	ELBO: 1501.502 (1499.767)	Log prob: 1511.400 (1509.357)	KLD: 9.898 (9.589)	Grad: 0.269
[Epoch 170 (29.16s)]	ELBO: 1501.194 (1497.488)	Log prob: 1511.062 (1506.982)	KLD: 9.868 (9.494)	Grad: 0.290
[Epoch 171 (29.41s)]	ELBO: 1501.456 (1499.875)	Log prob: 1511.349 (1509.993)	KLD: 9.894 (10.118)	Grad: 0.276
